Key,Student_ID,Question_ID,Source_Data,Chosen_Option,Reasoning_ID,Reasoning,Score
Pulley9-10-287_q11,Pulley9-10-287,q11,Pulley_Post_Y2,1,q11a,lifting to one meter would require less work because lifting a box higher would increase the amount of work done ,1
Pulley9-10-287_q13,Pulley9-10-287,q13,Pulley_Post_Y2,4,q13a,a double compuond weould have more ma because it would require less force ,1
Pulley9-10-287_q14,Pulley9-10-287,q14,Pulley_Post_Y2,3,q14a,the same ma because it gives you the same applied  force ,1
Pulley9-10-286_q3a,Pulley9-10-286,q3a,Pulley_Post_Y2,1,q3b,null,0
Pulley9-10-286_q3c,Pulley9-10-286,q3c,Pulley_Post_Y2,,q3d,,0
Pulley9-10-286_q4,Pulley9-10-286,q4,Pulley_Post_Y2,1,q4a,because it will be more smooth on the pulley wheel and will be more easy to pull,1
Pulley9-10-286_q7a1,Pulley9-10-286,q7a1,Pulley_Post_Y2,3,q7a2,because you are ignoring friction,0
Pulley9-10-286_q7b1,Pulley9-10-286,q7b1,Pulley_Post_Y2,3,q7b2,because you are ignoring friction ,1
Pulley9-10-286_q9,Pulley9-10-286,q9,Pulley_Post_Y2,1,q9a,pulleys make work easier,0
Pulley9-10-286_q10,Pulley9-10-286,q10,Pulley_Post_Y2,1,q10a,because it will be more smooth,0
Pulley9-10-286_q11,Pulley9-10-286,q11,Pulley_Post_Y2,2,q11a,becausse he lifted it higher,1
Pulley9-10-286_q13,Pulley9-10-286,q13,Pulley_Post_Y2,4,q13a,because it has more pulley wheels,1
Pulley9-10-286_q14,Pulley9-10-286,q14,Pulley_Post_Y2,2,q14a,because it has more pulley wheels,0
Pulley9-10-285_q3a,Pulley9-10-285,q3a,Pulley_Post_Y2,1,q3b,becus the pully wheel is moving on the stiring and not the other way around ,0
Pulley9-10-285_q3c,Pulley9-10-285,q3c,Pulley_Post_Y2,1,q3d,u need to pull the weight of the pully wheel and the load with no help,0
Pulley9-10-285_q4,Pulley9-10-285,q4,Pulley_Post_Y2,1,q4a,the wheel will turn easyer and make the job much easyer,1
Pulley9-10-285_q7a1,Pulley9-10-285,q7a1,Pulley_Post_Y2,1,q7a2,the wieght of the pully wheel and the lod is being lifted with no help,0
Pulley9-10-285_q7b1,Pulley9-10-285,q7b1,Pulley_Post_Y2,1,q7b2,there is not a suporting stand,0
Pulley9-10-285_q9,Pulley9-10-285,q9,Pulley_Post_Y2,1,q9a,mary has a pully to help her but the M.A. mary has some suporting strands jane has none,0
Pulley9-10-285_q10,Pulley9-10-285,q10,Pulley_Post_Y2,3,q10a,they have the same amount of suporting strands,0
Pulley9-10-285_q11,Pulley9-10-285,q11,Pulley_Post_Y2,3,q11a,the work is the same cuz the same amount of suporting strands,0
Pulley9-10-285_q13,Pulley9-10-285,q13,Pulley_Post_Y2,4,q13a,the more strands the more macanical addvantage,2
Pulley9-10-285_q14,Pulley9-10-285,q14,Pulley_Post_Y2,3,q14a,both have one suporting stands,2
Pulley9-10-284_q3a,Pulley9-10-284,q3a,Pulley_Post_Y2,1,q3b,When you pull a single movable pulley you have to pull it up so it is harder.,0
Pulley9-10-284_q3c,Pulley9-10-284,q3c,Pulley_Post_Y2,1,q3d,it would increase because it is harder to pull up.,0
Pulley9-10-284_q4,Pulley9-10-284,q4,Pulley_Post_Y2,1,q4a,a well oiled pulley because if it is rusty it is harder.,1
Pulley9-10-284_q7a1,Pulley9-10-284,q7a1,Pulley_Post_Y2,1,q7a2,it would increase because you are pulling up.,0
Pulley9-10-284_q7b1,Pulley9-10-284,q7b1,Pulley_Post_Y2,1,q7b2,well if you are trying to lift it up with a single movable pulley mine as well just lift it up without a pulley.,0
Pulley9-10-284_q9,Pulley9-10-284,q9,Pulley_Post_Y2,1,q9a,the pulley is reducing the applied force.,0
Pulley9-10-284_q10,Pulley9-10-284,q10,Pulley_Post_Y2,,q10a,it is easier to use a well oiled pulley because it goes through the pulley easier.,1
Pulley9-10-284_q11,Pulley9-10-284,q11,Pulley_Post_Y2,2,q11a,He did more work lifting it 2m because it is higher.,1
Pulley9-10-284_q13,Pulley9-10-284,q13,Pulley_Post_Y2,4,q13a,it reduces the applied force so the MA goes up.,1
Pulley9-10-284_q14,Pulley9-10-284,q14,Pulley_Post_Y2,1,q14a,pulley set A because the applied force is going down.,0
Pulley9-10-283_q3a,Pulley9-10-283,q3a,Pulley_Post_Y2,3,q3b,the height is not moving up,0
Pulley9-10-283_q3c,Pulley9-10-283,q3c,Pulley_Post_Y2,3,q3d,the load is not being changed so the applied force is still the same,0
Pulley9-10-283_q4,Pulley9-10-283,q4,Pulley_Post_Y2,1,q4a,it is not as hard to move and turn,1
Pulley9-10-283_q7a1,Pulley9-10-283,q7a1,Pulley_Post_Y2,3,q7a2,the hight is not moved,0
Pulley9-10-283_q7b1,Pulley9-10-283,q7b1,Pulley_Post_Y2,3,q7b2,work is force times distance,1
Pulley9-10-283_q9,Pulley9-10-283,q9,Pulley_Post_Y2,3,q9a,they both moved it the same distince,2
Pulley9-10-283_q10,Pulley9-10-283,q10,Pulley_Post_Y2,3,q10a,it is f*d=work,0
Pulley9-10-283_q11,Pulley9-10-283,q11,Pulley_Post_Y2,2,q11a,the work increased more force and distince,1
Pulley9-10-283_q13,Pulley9-10-283,q13,Pulley_Post_Y2,4,q13a,it has more pully strans ,2
Pulley9-10-283_q14,Pulley9-10-283,q14,Pulley_Post_Y2,2,q14a,it has more pully strans,0
Pulley9-10-282_q3a,Pulley9-10-282,q3a,Pulley_Post_Y2,1,q3b,moveable pulleys take less force but more distance,2
Pulley9-10-282_q3c,Pulley9-10-282,q3c,Pulley_Post_Y2,2,q3d,because work decreases and force does too,0
Pulley9-10-282_q4,Pulley9-10-282,q4,Pulley_Post_Y2,1,q4a,if its oiled it has less friction,2
Pulley9-10-282_q7a1,Pulley9-10-282,q7a1,Pulley_Post_Y2,1,q7a2,fixed pullies supply litlle ma,0
Pulley9-10-282_q7b1,Pulley9-10-282,q7b1,Pulley_Post_Y2,1,q7b2,more force and more distance,0
Pulley9-10-282_q9,Pulley9-10-282,q9,Pulley_Post_Y2,1,q9a,the pullies give MA decreasing force and distance would decrease as well multiply those to get work,0
Pulley9-10-282_q10,Pulley9-10-282,q10,Pulley_Post_Y2,2,q10a,friction increases applied force,2
Pulley9-10-282_q11,Pulley9-10-282,q11,Pulley_Post_Y2,2,q11a,the distance increased but force stayed the same,2
Pulley9-10-282_q13,Pulley9-10-282,q13,Pulley_Post_Y2,4,q13a,more pullies= more MA,1
Pulley9-10-282_q14,Pulley9-10-282,q14,Pulley_Post_Y2,2,q14a,more pullies more MA,0
Pulley9-10-281_q3a,Pulley9-10-281,q3a,Pulley_Post_Y2,2,q3b,i dont know ,0
Pulley9-10-281_q3c,Pulley9-10-281,q3c,Pulley_Post_Y2,4,q3d,I dont know ,0
Pulley9-10-281_q4,Pulley9-10-281,q4,Pulley_Post_Y2,3,q4a,i dont know,0
Pulley9-10-281_q7a1,Pulley9-10-281,q7a1,Pulley_Post_Y2,3,q7a2,i dont know ,0
Pulley9-10-281_q7b1,Pulley9-10-281,q7b1,Pulley_Post_Y2,4,q7b2,i dont know ,0
Pulley9-10-281_q9,Pulley9-10-281,q9,Pulley_Post_Y2,2,q9a,i dont know,0
Pulley9-10-281_q10,Pulley9-10-281,q10,Pulley_Post_Y2,4,q10a,i dont know,0
Pulley9-10-281_q11,Pulley9-10-281,q11,Pulley_Post_Y2,2,q11a,beacause number two is higher then number one,1
Pulley9-10-281_q13,Pulley9-10-281,q13,Pulley_Post_Y2,1,q13a,i dont know ,0
Pulley9-10-281_q14,Pulley9-10-281,q14,Pulley_Post_Y2,3,q14a,i dont know,0
Pulley9-10-280_q3a,Pulley9-10-280,q3a,Pulley_Post_Y2,1,q3b,a fixed pully highly decreaces dp,0
Pulley9-10-280_q3c,Pulley9-10-280,q3c,Pulley_Post_Y2,2,q3d,although the fixed pully deacreases dp it has an ma of 0,0
Pulley9-10-280_q4,Pulley9-10-280,q4,Pulley_Post_Y2,1,q4a,oil deacreses af,1
Pulley9-10-280_q7a1,Pulley9-10-280,q7a1,Pulley_Post_Y2,2,q7a2,we already did an opposite queastion!,0
Pulley9-10-280_q7b1,Pulley9-10-280,q7b1,Pulley_Post_Y2,1,q7b2,0,0
Pulley9-10-280_q9,Pulley9-10-280,q9,Pulley_Post_Y2,4,q9a,whats the leangth!!!,0
Pulley9-10-280_q10,Pulley9-10-280,q10,Pulley_Post_Y2,3,q10a,whats the leangth,0
Pulley9-10-280_q11,Pulley9-10-280,q11,Pulley_Post_Y2,2,q11a,there was more leangth,1
Pulley9-10-280_q13,Pulley9-10-280,q13,Pulley_Post_Y2,3,q13a,jjjkjkkkkkkikkkbssbsbhayhdaudhasldfgsdgfouasgfi;asdfgdao;fhaywhydoyouaskchikentosmellpiendsfansbnafahdfjlhda,0
Pulley9-10-280_q14,Pulley9-10-280,q14,Pulley_Post_Y2,1,q14a,"XCXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX1234567890=';LKKJHHGFDDSSAAQWTTTTTYO[]IUYTREWZZXZCVBNM,,.M/Z",0
Pulley9-10-28_q3a,Pulley9-10-28,q3a,Pulley_Post_Y2,1,q3b,Because the string is longer on the single movable pulley.,0
Pulley9-10-28_q3c,Pulley9-10-28,q3c,Pulley_Post_Y2,2,q3d,because of the longer distance the applied force would decrease.,2
Pulley9-10-28_q4,Pulley9-10-28,q4,Pulley_Post_Y2,1,q4a,It would be that because the oil would cause you to pull less without the rust.,1
Pulley9-10-28_q7a1,Pulley9-10-28,q7a1,Pulley_Post_Y2,2,q7a2,because the string is longer on the movable pulley cause the applied force to decrease.,0
Pulley9-10-28_q7b1,Pulley9-10-28,q7b1,Pulley_Post_Y2,3,q7b2,because the distance would increase and the force would decrease causing the work to stay the same.,2
Pulley9-10-28_q9,Pulley9-10-28,q9,Pulley_Post_Y2,3,q9a,because Jane's distance is decrasing but her force is increasing but mary's distance is increasing but he distance is decreasing keeping them the same. ,2
Pulley9-10-28_q10,Pulley9-10-28,q10,Pulley_Post_Y2,2,q10a,Becuase the pulley being rusty would cause the force to go up causing the work to go up. ,1
Pulley9-10-28_q11,Pulley9-10-28,q11,Pulley_Post_Y2,2,q11a,Because the force is the same for both but the distance is longer on lifting the box 2 meters in creasing the work on that one. ,2
Pulley9-10-28_q13,Pulley9-10-28,q13,Pulley_Post_Y2,4,q13a,Becase the work would be the lowes on that one.,0
Pulley9-10-28_q14,Pulley9-10-28,q14,Pulley_Post_Y2,2,q14a,Because that one has the lowest amount of work.,0
Pulley9-10-279_q3a,Pulley9-10-279,q3a,Pulley_Post_Y2,2,q3b,a moveable pullys will go down ,0
Pulley9-10-279_q3c,Pulley9-10-279,q3c,Pulley_Post_Y2,2,q3d,a movable pully is beater,1
Pulley9-10-279_q4,Pulley9-10-279,q4,Pulley_Post_Y2,1,q4a,a well oiled on moves eayser,1
Pulley9-10-279_q7a1,Pulley9-10-279,q7a1,Pulley_Post_Y2,2,q7a2,3b,1
Pulley9-10-279_q7b1,Pulley9-10-279,q7b1,Pulley_Post_Y2,2,q7b2,a moveable is beter,0
Pulley9-10-279_q9,Pulley9-10-279,q9,Pulley_Post_Y2,2,q9a,pullys will help,0
Pulley9-10-279_q10,Pulley9-10-279,q10,Pulley_Post_Y2,3,q10a,if the hights the same every thing else dosent madder,0
Pulley9-10-279_q11,Pulley9-10-279,q11,Pulley_Post_Y2,2,q11a,like 10a 2 meaters is more,1
Pulley9-10-279_q13,Pulley9-10-279,q13,Pulley_Post_Y2,2,q13a,idk,0
Pulley9-10-279_q14,Pulley9-10-279,q14,Pulley_Post_Y2,2,q14a,i forgot,0
Pulley9-10-278_q3a,Pulley9-10-278,q3a,Pulley_Post_Y2,3,q3b,It doesnt matter what pulley you use. it is hard to tell whaty distance you are talking about if you are talking about distance to move the object or the distance to pull it.,0
Pulley9-10-278_q3c,Pulley9-10-278,q3c,Pulley_Post_Y2,3,q3d,they only hacve one pulley in both of them,0
Pulley9-10-278_q4,Pulley9-10-278,q4,Pulley_Post_Y2,1,q4a,if it is rusty it will be harder to pull ,1
Pulley9-10-278_q7a1,Pulley9-10-278,q7a1,Pulley_Post_Y2,2,q7a2,it wont be as hard with the loops ?,1
Pulley9-10-278_q7b1,Pulley9-10-278,q7b1,Pulley_Post_Y2,3,q7b2,work always stays the same,1
Pulley9-10-278_q9,Pulley9-10-278,q9,Pulley_Post_Y2,3,q9a,work is always the same,1
Pulley9-10-278_q10,Pulley9-10-278,q10,Pulley_Post_Y2,1,q10a,Friction is the only thins that affects work.,1
Pulley9-10-278_q11,Pulley9-10-278,q11,Pulley_Post_Y2,2,q11a,It could be not  enough info to decide but if there was friction on the 1st box it might do more work.               He lifted it higher,1
Pulley9-10-278_q13,Pulley9-10-278,q13,Pulley_Post_Y2,4,q13a,You get more machanical advantage when you have more pulleys,1
Pulley9-10-278_q14,Pulley9-10-278,q14,Pulley_Post_Y2,2,q14a,it has more pulleys= more MA     ,0
Pulley9-10-277_q3a,Pulley9-10-277,q3a,Pulley_Post_Y2,1,q3b,"The force you would use to pull would be greater, so to keep work the same the distance would go up.",0
Pulley9-10-277_q3c,Pulley9-10-277,q3c,Pulley_Post_Y2,2,q3d,"A single fixed pulley doesn't reduce force, but a single moveable pulley reduces the force by about half.",1
Pulley9-10-277_q4,Pulley9-10-277,q4,Pulley_Post_Y2,1,q4a,A rusty pulley would create more friction to overcome by using more force.,2
Pulley9-10-277_q7a1,Pulley9-10-277,q7a1,Pulley_Post_Y2,2,q7a2,"The distance you would have to pull in order to lift a watermelon to a certain height using a moveable pulley would be about two times more than the force you use on a fixed pulley. Therefore, in order to keep work the same, the force in a moveable pulley is half as much as with a fixed pulley.",2
Pulley9-10-277_q7b1,Pulley9-10-277,q7b1,Pulley_Post_Y2,3,q7b2,Work always stays the same.,1
Pulley9-10-277_q9,Pulley9-10-277,q9,Pulley_Post_Y2,3,q9a,"Work=force times distance. Mary is applying less force over a longer distance, while Jane is applying more force over a smaller distance.",2
Pulley9-10-277_q10,Pulley9-10-277,q10,Pulley_Post_Y2,3,q10a,Work is not affected by friction.,0
Pulley9-10-277_q11,Pulley9-10-277,q11,Pulley_Post_Y2,2,q11a,He's doing more work because he's lifting the object higher; making the distance go up while the force stays the same.,2
Pulley9-10-277_q13,Pulley9-10-277,q13,Pulley_Post_Y2,4,q13a,"Mechanical advantage is your distance divided by the distance the object moves, and in a fixed pulley the amount of force you put in is what comes out. Pulley systems requre the least force because they have more strands to hold the weight.",3
Pulley9-10-277_q14,Pulley9-10-277,q14,Pulley_Post_Y2,3,q14a,"Fixed pulleys don't affect force, MA, or work.",1
Pulley9-10-276_q3a,Pulley9-10-276,q3a,Pulley_Post_Y2,1,q3b,"If the force decreases, the distance increases.",2
Pulley9-10-276_q3c,Pulley9-10-276,q3c,Pulley_Post_Y2,2,q3d,A movable pulley requires less force than a single-fixed pulley.,1
Pulley9-10-276_q4,Pulley9-10-276,q4,Pulley_Post_Y2,1,q4a,A well-oiled pulley would have less friction which would decrease the force.,2
Pulley9-10-276_q7a1,Pulley9-10-276,q7a1,Pulley_Post_Y2,2,q7a2,A single-movable pulley requires less force than a single-fixed pulley.,1
Pulley9-10-276_q7b1,Pulley9-10-276,q7b1,Pulley_Post_Y2,3,q7b2,The equation for work is length x force. If the force increases the length decreases. If the force decreases the length increases. ,2
Pulley9-10-276_q9,Pulley9-10-276,q9,Pulley_Post_Y2,3,q9a,"If there is no friction, work always stays the same.",1
Pulley9-10-276_q10,Pulley9-10-276,q10,Pulley_Post_Y2,2,q10a,"If it is rusty, then that adds more friction which adds more force. The distance doesn't change but the force increase, therefore a rusty pulley will require more work.",2
Pulley9-10-276_q11,Pulley9-10-276,q11,Pulley_Post_Y2,2,q11a,The length the person pulled was greater on the second one. The force stayed the same. ,2
Pulley9-10-276_q13,Pulley9-10-276,q13,Pulley_Post_Y2,4,q13a,A compound pulley always uses the least amount of force.,1
Pulley9-10-276_q14,Pulley9-10-276,q14,Pulley_Post_Y2,2,q14a,"The more pulleys you have, the more MA there is. ",0
Pulley9-10-275_q3a,Pulley9-10-275,q3a,Pulley_Post_Y2,1,q3b,you need to pull farther to make a moveble pulley work,1
Pulley9-10-275_q3c,Pulley9-10-275,q3c,Pulley_Post_Y2,3,q3d,a fixed and moveble have the same applied force,0
Pulley9-10-275_q4,Pulley9-10-275,q4,Pulley_Post_Y2,1,q4a,the well oiled one might have less friction on it than the rusty one ,2
Pulley9-10-275_q7a1,Pulley9-10-275,q7a1,Pulley_Post_Y2,2,q7a2,the double compound pulley would require less applied force because it is a double fixed and a double moveble pulley in the same combination ,0
Pulley9-10-275_q7b1,Pulley9-10-275,q7b1,Pulley_Post_Y2,3,q7b2,you dont change what you are doing,2
Pulley9-10-275_q9,Pulley9-10-275,q9,Pulley_Post_Y2,3,q9a,they both need to lift a box 1 meter,2
Pulley9-10-275_q10,Pulley9-10-275,q10,Pulley_Post_Y2,3,q10a,both pulleys are doing the same work,0
Pulley9-10-275_q11,Pulley9-10-275,q11,Pulley_Post_Y2,2,q11a,he needed to do more work because he needed to lift it one more meter than before,1
Pulley9-10-275_q13,Pulley9-10-275,q13,Pulley_Post_Y2,4,q13a,a double compound would have the most mechanical advantage because the distance pulled would be greater wich makes more mechanical advantage ,2
Pulley9-10-275_q14,Pulley9-10-275,q14,Pulley_Post_Y2,2,q14a,the distance pulled is less,0
Pulley9-10-274_q3a,Pulley9-10-274,q3a,Pulley_Post_Y2,1,q3b,because the moveable pulley has more MA so you would pull farther becase MA=distance pulled/distance moved.,2
Pulley9-10-274_q3c,Pulley9-10-274,q3c,Pulley_Post_Y2,2,q3d,the movable pulley has more MA so there is less applied force needed.,2
Pulley9-10-274_q4,Pulley9-10-274,q4,Pulley_Post_Y2,1,q4a,there would be less friction so there os less force.,2
Pulley9-10-274_q7a1,Pulley9-10-274,q7a1,Pulley_Post_Y2,2,q7a2,there is less work needed and work=force*distance.,0
Pulley9-10-274_q7b1,Pulley9-10-274,q7b1,Pulley_Post_Y2,3,q7b2,work=force*distance and there is less force but you pull farther.,2
Pulley9-10-274_q9,Pulley9-10-274,q9,Pulley_Post_Y2,1,q9a,pulling the load up by hand is harder than using a pulley.,0
Pulley9-10-274_q10,Pulley9-10-274,q10,Pulley_Post_Y2,2,q10a,since there is more friction there is more force needed.,2
Pulley9-10-274_q11,Pulley9-10-274,q11,Pulley_Post_Y2,2,q11a,you have doubled the distance pulled and the force is the same.,2
Pulley9-10-274_q13,Pulley9-10-274,q13,Pulley_Post_Y2,4,q13a,you have to pull much farther than the other pulleys and  MA= distance pulled/distance object moves.,2
Pulley9-10-274_q14,Pulley9-10-274,q14,Pulley_Post_Y2,3,q14a,they both are being pulled the same distance and string is pulled same distance.,0
Pulley9-10-273_q3a,Pulley9-10-273,q3a,Pulley_Post_Y2,3,q3b,They are both being lifted up the same height.,0
